76	('120.196767', '120.196514', '22.994097', '22.993726')
133	('120.195697', '120.195326', '22.997834', '22.997524')
88	('120.193816', '120.193806', '22.995235', '22.995023')
43	('120.211113', '120.211058', '23.008356', '23.008136')
37	('120.195697', '120.195519', '22.997894', '22.997524')
55	('120.211113', '120.211011', '23.008458', '23.008136')
250	('120.213572', '120.213321', '23.014438', '23.014280')
323	('120.196196', '120.195925', '22.980722', '22.980474')
249	('120.213572', '120.213362', '23.014534', '23.014291')
63	('120.196196', '120.195925', '22.980722', '22.980439')
33	('120.207917', '120.207483', '23.000602', '23.000329')
25	('120.193374', '120.193076', '22.999672', '22.999292')
66	('120.218891', '120.218491', '23.013842', '23.013780')
117	('120.196767', '120.196614', '22.994297', '22.993943')
54	('120.208268', '120.207948', '23.001452', '23.001356')
192	('120.220155', '120.219917', '23.017764', '23.017599')
7	('120.203727', '120.203475', '23.000178', '23.000071')
13	('120.191610', '120.191309', '23.008382', '23.008108')
17	('120.219881', '120.219646', '23.017852', '23.017776')
34	('120.196682', '120.196470', '22.979092', '22.978703')
39	('120.219881', '120.219493', '23.017852', '23.017620')
45	('120.219725', '120.219457', '23.017852', '23.017527')
47	('120.212435', '120.212122', '23.016108', '23.015970')
58	('120.203727', '120.203580', '23.000122', '22.999800')
61	('120.195981', '120.195865', '22.978386', '22.978352')
64	('120.225575', '120.225445', '22.985262', '22.984929')
65	('120.225610', '120.225445', '22.985276', '22.984929')
75	('120.196071', '120.195749', '22.980583', '22.980181')
77	('120.191610', '120.191325', '23.008382', '23.008223')
78	('120.191325', '120.191108', '23.008223', '23.008035')
79	('120.191334', '120.191325', '23.008341', '23.008223')
80	('120.191325', '120.190918', '23.008223', '23.008035')
81	('120.191359', '120.191325', '23.008543', '23.008223')
82	('120.191610', '120.191334', '23.008382', '23.008310')
83	('120.191610', '120.191318', '23.008382', '23.008185')
87	('120.202963', '120.202552', '23.000674', '23.000515')
96	('120.215838', '120.215582', '23.015922', '23.015757')
108	('120.196898', '120.196470', '22.978915', '22.978785')
112	('120.215872', '120.215582', '23.015922', '23.015757')
113	('120.215872', '120.215582', '23.015922', '23.015839')
119	('120.212435', '120.212122', '23.016108', '23.015970')
122	('120.197168', '120.196892', '22.978818', '22.978475')
123	('120.196898', '120.196507', '22.978915', '22.978785')
129	('120.219725', '120.219493', '23.017852', '23.017620')
132	('120.191610', '120.191309', '23.008382', '23.008108')
136	('120.191334', '120.191108', '23.008341', '23.008035')
139	('120.191334', '120.191108', '23.008310', '23.008035')
153	('120.191334', '120.191318', '23.008341', '23.008185')
154	('120.191334', '120.191309', '23.008341', '23.008108')
155	('120.217771', '120.217468', '23.004118', '23.003691')
157	('120.197168', '120.196892', '22.978683', '22.978475')
158	('120.215624', '120.215582', '23.015922', '23.015851')
159	('120.215590', '120.215173', '23.015976', '23.015851')
161	('120.196067', '120.195865', '22.978460', '22.978352')
163	('120.195981', '120.195865', '22.978386', '22.978352')
168	('120.196196', '120.195926', '22.980722', '22.980305')
169	('120.196196', '120.195926', '22.980722', '22.980409')
176	('120.191325', '120.190918', '23.008223', '23.008059')
177	('120.191359', '120.191318', '23.008543', '23.008185')
178	('120.191359', '120.191309', '23.008543', '23.008108')
180	('120.196909', '120.196892', '22.978683', '22.978476')
181	('120.196902', '120.196821', '22.978683', '22.978474')
185	('120.191523', '120.191309', '23.008185', '23.007815')
187	('120.220155', '120.219949', '23.017755', '23.017599')
191	('120.220155', '120.219917', '23.017764', '23.017599')
194	('120.215624', '120.215216', '23.015976', '23.015851')
198	('120.191334', '120.191309', '23.008310', '23.008108')
199	('120.191523', '120.191309', '23.008108', '23.007815')
200	('120.220155', '120.219888', '23.017907', '23.017599')
201	('120.220155', '120.219888', '23.017907', '23.017599')
206	('120.196067', '120.195836', '22.978460', '22.978352')
215	('120.215590', '120.215173', '23.015976', '23.015851')
220	('120.195981', '120.195836', '22.978407', '22.978352')
237	('120.197100', '120.196892', '22.978951', '22.978570')
243	('120.191325', '120.191318', '23.008223', '23.008185')
252	('120.196898', '120.196470', '22.979092', '22.978785')
272	('120.191610', '120.191325', '23.008543', '23.008223')
274	('120.191610', '120.191318', '23.008543', '23.008185')
294	('120.197168', '120.196821', '22.978818', '22.978474')
299	('120.220155', '120.219909', '23.017755', '23.017490')
300	('120.220155', '120.219909', '23.017764', '23.017490')
301	('120.220155', '120.219888', '23.017907', '23.017490')
304	('120.191610', '120.191334', '23.008543', '23.008310')
305	('120.191610', '120.191318', '23.008382', '23.008185')
308	('120.191334', '120.191108', '23.008341', '23.008035')
318	('120.191334', '120.191318', '23.008341', '23.008185')
319	('120.197168', '120.196821', '22.978683', '22.978474')
325	('120.191359', '120.191318', '23.008543', '23.008185')
326	('120.191359', '120.191318', '23.008543', '23.008185')
327	('120.191359', '120.191309', '23.008543', '23.008108')
328	('120.196909', '120.196821', '22.978683', '22.978474')
335	('120.220231', '120.219949', '23.017994', '23.017599')
336	('120.220231', '120.219949', '23.017994', '23.017599')
340	('120.220231', '120.219917', '23.017994', '23.017599')
341	('120.220231', '120.219917', '23.017994', '23.017599')
171	('120.207666', '120.207265', '23.000602', '23.000304')
74	('120.219917', '120.219646', '23.017915', '23.017764')
173	('120.233098', '120.232693', '22.996196', '22.996089')
73	('120.219949', '120.219646', '23.017915', '23.017755')
72	('120.220052', '120.219646', '23.017915', '23.017722')
346	('120.204731', '120.204481', '22.999653', '22.999283')
347	('120.243478', '120.243179', '23.019595', '23.019233')
348	('120.196909', '120.196735', '22.978683', '22.978474')
179	('120.191803', '120.191359', '23.008660', '23.008382')
349	('120.196909', '120.196642', '22.978626', '22.978223')
350	('120.196909', '120.196590', '22.978793', '22.978474')
182	('120.196892', '120.196590', '22.978793', '22.978626')
183	('120.196892', '120.196735', '22.978683', '22.978626')
184	('120.204731', '120.204481', '22.999653', '22.999283')
351	('120.196909', '120.196679', '22.978793', '22.978474')
186	('120.219949', '120.219830', '23.017755', '23.017396')
352	('120.220155', '120.219830', '23.017907', '23.017515')
188	('120.219949', '120.219685', '23.017915', '23.017755')
71	('120.219949', '120.219646', '23.017852', '23.017490')
190	('120.219949', '120.219830', '23.017764', '23.017396')
353	('120.196423', '120.196067', '22.978714', '22.978306')
70	('120.219938', '120.219646', '23.018139', '23.017825')
193	('120.189047', '120.188747', '22.979132', '22.978847')
354	('120.196103', '120.195981', '22.978460', '22.978333')
195	('120.196909', '120.196590', '22.978793', '22.978474')
196	('120.196909', '120.196735', '22.978626', '22.978474')
197	('120.196909', '120.196679', '22.978793', '22.978474')
355	('120.196103', '120.195836', '22.978460', '22.978208')
356	('120.196103', '120.195865', '22.978460', '22.978208')
357	('120.196103', '120.195865', '22.978460', '22.978333')
358	('120.196381', '120.196029', '22.978460', '22.978208')
202	('120.205025', '120.204956', '23.001659', '23.001469')
203	('120.220155', '120.219858', '23.017915', '23.017599')
204	('120.195862', '120.195661', '22.994602', '22.994504')
205	('120.195862', '120.195733', '22.994506', '22.994504')
359	('120.196423', '120.196067', '22.978770', '22.978460')
207	('120.196103', '120.195981', '22.978460', '22.978208')
208	('120.202303', '120.201996', '22.986119', '22.985914')
209	('120.213619', '120.213329', '23.013568', '23.013418')
210	('120.196423', '120.196067', '22.978714', '22.978333')
211	('120.196735', '120.196341', '22.978793', '22.978626')
212	('120.196679', '120.196341', '22.978915', '22.978646')
213	('120.196902', '120.196590', '22.978793', '22.978474')
214	('120.196902', '120.196679', '22.978793', '22.978474')
360	('120.196902', '120.196735', '22.978683', '22.978474')
216	('120.195852', '120.195661', '22.994602', '22.994504')
217	('120.196103', '120.195981', '22.978386', '22.978333')
218	('120.196103', '120.195836', '22.978460', '22.978333')
219	('120.196423', '120.196067', '22.978646', '22.978306')
361	('120.196892', '120.196590', '22.978793', '22.978626')
221	('120.196381', '120.195981', '22.978460', '22.978208')
222	('120.196142', '120.195981', '22.978591', '22.978386')
223	('120.196029', '120.195836', '22.978407', '22.978208')
224	('120.196142', '120.195836', '22.978591', '22.978386')
225	('120.196103', '120.195836', '22.978460', '22.978333')
226	('120.213565', '120.213329', '23.013537', '23.013418')
227	('120.235519', '120.235328', '23.010294', '23.009894')
228	('120.196735', '120.196590', '22.978793', '22.978626')
229	('120.196902', '120.196590', '22.978793', '22.978570')
230	('120.196590', '120.196215', '22.978785', '22.978646')
231	('120.209896', '120.209521', '23.008553', '23.008254')
232	('120.196735', '120.196423', '22.978785', '22.978626')
233	('120.196902', '120.196679', '22.978793', '22.978570')
234	('120.196142', '120.195836', '22.978591', '22.978333')
235	('120.196103', '120.195865', '22.978386', '22.978333')
236	('120.197723', '120.197436', '22.994916', '22.994803')
362	('120.196892', '120.196679', '22.978793', '22.978626')
238	('120.209896', '120.209826', '23.008367', '23.008254')
239	('120.219949', '120.219685', '23.017915', '23.017515')
240	('120.196142', '120.195981', '22.978591', '22.978208')
241	('120.196381', '120.196067', '22.978591', '22.978306')
242	('120.212474', '120.212170', '23.016354', '23.016075')
363	('120.196902', '120.196735', '22.978683', '22.978570')
244	('120.220202', '120.219858', '23.018139', '23.017755')
245	('120.219938', '120.219646', '23.018139', '23.017776')
69	('120.187160', '120.186889', '22.984669', '22.984396')
68	('120.186993', '120.186889', '22.984781', '22.984396')
248	('120.196475', '120.196215', '22.978913', '22.978703')
62	('120.196119', '120.195865', '22.978386', '22.978208')
60	('120.196119', '120.195972', '22.978386', '22.978111')
59	('120.196119', '120.195981', '22.978386', '22.978263')
364	('120.202343', '120.201996', '22.986119', '22.985914')
57	('120.191886', '120.191541', '23.007103', '23.006887')
254	('120.220155', '120.219830', '23.017776', '23.017346')
255	('120.219950', '120.219830', '23.017776', '23.017478')
256	('120.220052', '120.219830', '23.017776', '23.017478')
257	('120.219938', '120.219646', '23.018139', '23.017776')
258	('120.219938', '120.219725', '23.018139', '23.017776')
56	('120.190822', '120.190646', '23.002447', '23.002147')
53	('120.219950', '120.219725', '23.017825', '23.017478')
48	('120.220155', '120.219830', '23.017722', '23.017346')
262	('120.220052', '120.219725', '23.017825', '23.017478')
263	('120.190822', '120.190646', '23.002273', '23.002061')
264	('120.196029', '120.195865', '22.978386', '22.978111')
265	('120.196119', '120.195865', '22.978386', '22.978111')
266	('120.187111', '120.186889', '22.984781', '22.984396')
267	('120.187160', '120.186889', '22.984781', '22.984396')
268	('120.219949', '120.219646', '23.018139', '23.017755')
269	('120.219938', '120.219646', '23.018139', '23.017764')
270	('120.219949', '120.219646', '23.017852', '23.017490')
271	('120.220052', '120.219646', '23.017915', '23.017722')
365	('120.196679', '120.196341', '22.978793', '22.978646')
46	('120.212474', '120.212435', '23.016354', '23.016075')
366	('120.196909', '120.196642', '22.978626', '22.978223')
44	('120.191424', '120.191167', '23.007363', '23.006984')
42	('120.194635', '120.194320', '22.978983', '22.978790')
41	('120.219938', '120.219858', '23.018139', '23.017776')
278	('120.207158', '120.206765', '23.001166', '23.000926')
38	('120.219949', '120.219830', '23.017776', '23.017490')
36	('120.227747', '120.227449', '23.014856', '23.014742')
35	('120.196898', '120.196475', '22.978818', '22.978626')
31	('120.196475', '120.196215', '22.978770', '22.978646')
30	('120.196909', '120.196735', '22.978818', '22.978476')
26	('120.227747', '120.227585', '23.014856', '23.014765')
18	('120.219938', '120.219858', '23.018139', '23.017776')
16	('120.219950', '120.219830', '23.017776', '23.017478')
287	('120.187160', '120.186901', '22.984781', '22.984449')
288	('120.219949', '120.219725', '23.018139', '23.017755')
289	('120.219938', '120.219725', '23.018139', '23.017764')
290	('120.220231', '120.219858', '23.018139', '23.017722')
291	('120.220231', '120.219858', '23.018139', '23.017755')
292	('120.220231', '120.219858', '23.018139', '23.017755')
15	('120.220155', '120.219830', '23.017776', '23.017346')
367	('120.196821', '120.196423', '22.978785', '22.978474')
295	('120.219909', '120.219493', '23.017825', '23.017490')
296	('120.220052', '120.219725', '23.017825', '23.017490')
297	('120.219949', '120.219725', '23.017825', '23.017490')
11	('120.227747', '120.227449', '23.014856', '23.014742')
368	('120.196902', '120.196590', '22.978793', '22.978474')
369	('120.196821', '120.196423', '22.978793', '22.978474')
370	('120.196902', '120.196679', '22.978793', '22.978474')
302	('120.228400', '120.228061', '23.014984', '23.014645')
303	('120.191803', '120.191565', '23.008786', '23.008382')
371	('120.202343', '120.202164', '22.986091', '22.985914')
372	('120.196103', '120.195981', '22.978386', '22.978208')
306	('120.220052', '120.219725', '23.017915', '23.017722')
307	('120.219949', '120.219725', '23.017915', '23.017755')
373	('120.196142', '120.195981', '22.978591', '22.978333')
309	('120.220052', '120.219830', '23.017755', '23.017396')
310	('120.220052', '120.219830', '23.017764', '23.017396')
311	('120.187160', '120.186901', '22.984781', '22.984474')
312	('120.196103', '120.195865', '22.978386', '22.978111')
313	('120.196029', '120.195865', '22.978386', '22.978111')
314	('120.196320', '120.195972', '22.978333', '22.978059')
315	('120.196103', '120.195836', '22.978460', '22.978111')
316	('120.196103', '120.195972', '22.978386', '22.978111')
317	('120.196103', '120.195836', '22.978407', '22.978111')
374	('120.196103', '120.195836', '22.978407', '22.978208')
375	('120.196103', '120.195865', '22.978386', '22.978208')
320	('120.196103', '120.195865', '22.978460', '22.978333')
321	('120.196735', '120.196341', '22.978915', '22.978626')
322	('120.235725', '120.235396', '23.010496', '23.010270')
10	('120.227747', '120.227585', '23.014856', '23.014765')
324	('120.191622', '120.191395', '23.007262', '23.006887')
376	('120.196029', '120.195865', '22.978386', '22.978208')
377	('120.196381', '120.195981', '22.978591', '22.978306')
378	('120.196142', '120.195836', '22.978591', '22.978208')
379	('120.196902', '120.196590', '22.978793', '22.978570')
116	('120.207158', '120.206855', '23.001166', '23.000926')
107	('120.194780', '120.194320', '22.978983', '22.978774')
105	('120.219938', '120.219858', '23.018139', '23.017764')
329	('120.196909', '120.196735', '22.978683', '22.978474')
120	('120.227747', '120.227388', '23.015010', '23.014765')
121	('120.227747', '120.227585', '23.014856', '23.014765')
330	('120.196902', '120.196735', '22.978683', '22.978474')
331	('120.196892', '120.196679', '22.978793', '22.978626')
124	('120.196909', '120.196735', '22.978818', '22.978476')
125	('120.196909', '120.196735', '22.978818', '22.978474')
126	('120.219949', '120.219725', '23.017825', '23.017490')
127	('120.219949', '120.219830', '23.017764', '23.017490')
128	('120.220052', '120.219725', '23.017907', '23.017490')
332	('120.196902', '120.196735', '22.978683', '22.978570')
130	('120.219917', '120.219493', '23.017852', '23.017515')
103	('120.219949', '120.219858', '23.018139', '23.017755')
333	('120.196148', '120.195976', '22.977795', '22.977506')
102	('120.220052', '120.219858', '23.018139', '23.017722')
134	('120.227682', '120.227325', '23.015010', '23.014765')
135	('120.220052', '120.219725', '23.017915', '23.017722')
8	('120.205225', '120.204874', '23.001497', '23.001245')
101	('120.219938', '120.219725', '23.018139', '23.017825')
100	('120.187160', '120.186909', '22.984781', '22.984449')
380	('120.196735', '120.196423', '22.978793', '22.978626')
91	('120.190822', '120.190646', '23.002447', '23.002061')
90	('120.191541', '120.191167', '23.007136', '23.006887')
142	('120.197050', '120.196767', '22.994063', '22.993666')
143	('120.220052', '120.219858', '23.018139', '23.017722')
144	('120.220155', '120.219830', '23.017722', '23.017396')
89	('120.191541', '120.191167', '23.007136', '23.006887')
146	('120.191622', '120.191395', '23.007262', '23.006887')
147	('120.235422', '120.235229', '23.010618', '23.010270')
148	('120.228061', '120.227651', '23.014968', '23.014765')
149	('120.196103', '120.195865', '22.978460', '22.978111')
150	('120.196029', '120.195972', '22.978386', '22.978111')
151	('120.196029', '120.195836', '22.978407', '22.978111')
85	('120.193158', '120.192805', '22.995971', '22.995643')
381	('120.196902', '120.196679', '22.978793', '22.978570')
337	('120.219949', '120.219685', '23.018139', '23.017755')
338	('120.220155', '120.219830', '23.017755', '23.017396')
156	('120.196148', '120.195976', '22.977795', '22.977506')
339	('120.220155', '120.219830', '23.017755', '23.017396')
382	('120.196142', '120.195865', '22.978591', '22.978208')
383	('120.196381', '120.195981', '22.978591', '22.978208')
160	('120.227682', '120.227388', '23.015010', '23.014765')
342	('120.219938', '120.219685', '23.018139', '23.017764')
162	('120.196103', '120.195865', '22.978386', '22.978333')
343	('120.220155', '120.219830', '23.017764', '23.017396')
164	('120.197723', '120.197600', '22.994856', '22.994803')
165	('120.196735', '120.196507', '22.978915', '22.978626')
166	('120.235725', '120.235396', '23.010345', '23.010270')
167	('120.235396', '120.235328', '23.010272', '23.009894')
344	('120.220155', '120.219830', '23.017764', '23.017396')
345	('120.195733', '120.195345', '22.994602', '22.994341')
170	('120.204975', '120.204956', '23.001469', '23.001245')
